cityid,urbanArea,Albedo,Evapotranspiration,Specific_humidity,Total_precipitation_rate,Rain_precipitation_rate,Air_temperature,Wind_speed,era5h11_temperature_2m,era5h11_total_precipitation,era5h11_total_precipitation_hourly,era5h11_wind_10m,era5m_temperature_2m,era5m_temperature_2m_max,era5m_temperature_2m_min,era5m_total_precipitation_sum,era5m_wind_10m,pop,Type,continent,continent_v,max_d_rsquared,max_t_rsquared,d_const,d_lnarea,d_lnlsi,d_NDVI,d_imp,city_d_rsquared,t_const,t_lnarea,t_lnlsi,t_NDVI,t_imp,city_t_rsquared,green_space_num,ndvi_imp_green_space_num,non_cool,have_turning_point,max_g_median,max_d_mean,max_d_median,max_t_mean,max_t_median,mean_ndvi,mean_isp
545,447.3833678,15.33730701,8.51E-05,0.016496908,0.000113,0.000113,303.2739669,3.705427442,301.3274836,0.002856295,0.000195,1.254197736,300.3032375,308.6247525,292.2539657,0.172370758,1.009089744,838338.8615,3,Asia,2,0.199446342,0.666425532,74.08264148,-24.62602164,53.14093653,375.1592998,61.46124767,0.070580736,-3.327243592,0.12555817,-0.273135304,5.932732194,0.873366746,0.258084814,112,64,2,64,1.193747854,138.9119815,137.6051058,1.615037485,1.61224354,0.591390972,0.535366957
670,77.96654337,13.9422107,8.62E-05,0.018307831,9.92E-05,9.92E-05,302.3141033,2.935065437,300.9493593,0.004197154,0.000255,0.728746263,300.181952,307.7692644,293.1116687,0.230213287,0.557961292,295667.3477,3,Asia,2,0.199446342,0.666425532,-58.65940512,31.72032032,-9.642808536,-220.5398835,14.27494008,0.126061727,-6.923259115,0.604435098,-0.68229821,4.73445911,0.885419912,0.475495674,101,66,1,66,1.008289596,137.7397979,131.722813,1.528288131,1.387075896,0.553241292,0.565889292
677,68.17908931,14.38809713,8.58E-05,0.017800425,9.94E-05,9.94E-05,302.8623587,3.528971651,301.1828074,0.003566569,0.000222,1.03650308,300.3978842,308.2227351,293.0702503,0.19947108,0.816134061,219973.4442,3,Asia,2,0.199446342,0.666425532,-52.32546351,32.71995027,-20.37482602,-177.8317608,-9.031693414,0.060115257,-4.199827354,0.390391756,-0.902791305,4.083780454,0.556950387,0.325855331,37,21,0,21,1.094112104,141.8510287,116.9833622,1.602696308,1.635719673,0.625533228,0.514307641
742,60.58917039,14.08050653,8.56E-05,0.018160874,9.66E-05,9.66E-05,302.5102311,3.184026506,301.0573525,0.003985945,0.000255,0.923925331,300.3094599,308.1288812,293.1998691,0.222951186,0.702498133,37234.59424,3,Asia,2,0.199446342,0.666425532,-347.4036142,44.8201,59.51458546,37.16981424,0.710757714,0.449803457,-11.43047334,0.505306738,0.120573404,10.13710638,4.197109889,0.446622787,36,23,0,23,1.46513896,181.9727946,166.3828662,2.60387665,2.429822928,0.665843666,0.502573965
748,53.19950683,13.61435912,8.01E-05,0.018627586,0.000114,0.000114,301.2249468,1.712218344,300.2500065,0.004996634,0.000308,0.461218564,299.4705004,307.0295775,292.7208651,0.268017012,0.360636791,148990.7129,3,Asia,2,0.199446342,0.666425532,47.57259208,-5.46153468,92.60775261,109.3853992,-24.97398457,0.188864508,-7.949573523,0.151567764,0.051490827,11.99671644,2.234275529,0.373154122,51,41,0,41,2.052689687,135.5006006,124.4808525,2.501625152,2.425363508,0.636180046,0.547466
769,161.8970563,14.58811669,8.42E-05,0.017237579,0.000105,0.000105,302.7771192,3.715584028,301.0252143,0.003134823,0.000197,1.248352447,300.1955977,308.0908086,292.8830265,0.180624982,1.044779835,375476.3158,3,Asia,2,0.199446342,0.666425532,27.13128295,6.529219775,46.01491871,24.89882321,-6.064174858,0.070809301,-6.933260318,-0.262832651,1.0007193,17.12874165,-0.307928498,0.534175069,55,38,0,38,1.378458764,154.831893,151.1480842,2.211521501,2.3409074,0.633608693,0.591831617
778,504.3978334,14.20628844,8.48E-05,0.017968402,9.66E-05,9.66E-05,302.5566393,3.29491536,300.988162,0.003768563,0.000242,1.020910107,300.2437678,308.1516627,293.0813113,0.212204396,0.803729648,1639024.741,3,Asia,2,0.199446342,0.666425532,-83.37200048,8.975851853,-1.235494355,78.85845644,131.2145146,0.077393651,-7.541211663,0.59013854,-0.669096754,5.785376385,1.354771309,0.271820931,169,83,1,83,1.15163994,141.0400905,135.2345164,1.837731994,1.503213814,0.557271536,0.698310576
920,90.35458164,13.61147232,7.61E-05,0.011693165,4.34E-05,4.34E-05,301.7643624,3.319225248,299.3475713,0.002009732,0.000145,0.928175887,297.6187563,307.8245932,287.9663241,0.131878468,0.340076686,285785.692,4,Asia,2,0.199446342,0.666425532,-305.7512571,43.33949781,-36.247488,84.05311564,9.97191992,0.195619203,-10.79965335,0.859813222,-0.957075783,5.764713348,2.302830935,0.616660722,76,54,0,54,1.154771735,155.2782127,148.5761474,1.883305535,1.871518838,0.643790918,0.52700156
936,57.66102016,13.21060893,8.33E-05,0.017604903,5.55E-05,5.55E-05,302.4408941,2.159318624,301.6911906,0.002052934,0.000125,0.530262551,299.7223931,308.3027815,291.845186,0.169251985,0.274296982,265865.1362,3,Asia,2,0.199446342,0.666425532,31.41510049,0.964166908,3.424452838,178.7727417,-61.27501746,0.06128078,-4.858421468,0.30156181,-0.618311982,6.727955124,0.014353372,0.405940854,87,62,1,62,1.221415333,121.7979484,118.3898813,1.545826001,1.276618728,0.602144091,0.506830728
1082,123.7343624,13.34252529,8.32E-05,0.018385389,0.000107,0.000107,301.2170898,1.745068318,299.2830034,0.005120696,0.000256,0.875601877,298.8106504,306.6408925,293.7663074,0.2144486,0.775373608,345283.1654,3,Asia,2,0.199446342,0.666425532,91.33736998,-1.131011162,42.26247379,15.14363394,10.36029859,0.052693604,-9.037448735,0.691860436,-0.637120728,6.167471569,1.981303034,0.287031046,124,86,1,86,1.603778178,137.6806177,123.7916559,2.171725986,2.091860291,0.622936748,0.465288167
1104,61.97672288,12.91904056,8.28E-05,0.018184794,9.84E-05,9.84E-05,301.2009403,1.624435107,299.4710205,0.004712931,0.000277,0.689140336,298.8802202,307.039479,293.2327383,0.204897844,0.694959763,124432.7058,3,Asia,2,0.199446342,0.666425532,-209.5679874,-13.22957328,27.9931094,518.7741609,330.2767236,0.260628934,-12.4526489,0.396227336,-1.008206427,15.79628638,4.775541937,0.62278877,95,70,0,70,1.571626101,139.7941946,130.1489485,2.256919821,2.071235899,0.608184467,0.429888445
1175,90.98731126,14.04787879,8.26E-05,0.019033606,0.000108,0.000108,301.6323641,2.874408328,299.8579136,0.005123354,0.000239,1.174930541,299.6557679,306.8001094,295.0523115,0.222490199,0.963608825,2279651.868,3,Asia,2,0.199446342,0.666425532,-95.96632922,-11.17553212,65.81478482,294.0028846,149.908961,0.177092719,-6.946393551,0.39016621,0.211721494,5.888510164,1.565557503,0.531300695,70,46,0,46,1.015789871,131.6882618,121.040536,1.540951679,1.358521233,0.53326045,0.727407833
1223,120.6167673,13.71764869,8.15E-05,0.018693284,0.000106,0.000106,301.0671371,2.53757278,299.5020489,0.005185437,0.000242,1.125274781,299.2953285,306.6787829,294.3581089,0.222104761,0.929198517,362717.5804,3,Asia,2,0.199446342,0.666425532,-211.2193619,7.436981102,33.87555684,468.2233899,-48.94388593,0.193110565,-10.38227572,0.608737039,-0.360106215,8.091752485,2.655892208,0.540129118,43,36,0,36,1.272350773,140.5220885,134.1840002,1.7179866,1.63723827,0.579271753,0.608398529
1235,885.4011523,13.95743559,8.25E-05,0.018881745,0.000109,0.000109,301.2628955,2.740114553,299.6041824,0.00522241,0.000243,1.183565936,299.4328101,306.6300061,294.6837234,0.225370342,0.979518595,3072903.04,3,Asia,2,0.199446342,0.666425532,-87.92733074,14.32624488,-2.804258411,65.09690115,85.99368381,0.059855204,-5.667392167,0.64211821,-0.275544184,3.611667033,-1.051392071,0.435200936,140,97,0,97,1.120745694,151.1837992,144.8763203,1.742716585,1.605837812,0.558504733,0.720656056
1249,291.2950183,13.40031881,8.28E-05,0.018482623,0.000106,0.000106,300.5878102,2.036895018,299.3991011,0.005378947,0.000252,0.961036203,299.1897368,306.8313078,293.9486192,0.231625528,0.737568327,2564795.822,3,Asia,2,0.199446342,0.666425532,61.51034651,-5.78197789,43.81058192,128.917407,23.31130243,0.042610856,-6.078576493,0.362586195,-0.077552827,5.909488097,1.200064254,0.333256976,138,85,2,85,0.975496211,139.943619,132.9041687,1.407848488,1.448788928,0.52974615,0.65823506
1251,74.0263105,13.41774506,8.31E-05,0.018511694,0.000107,0.000107,300.6247174,2.089990587,299.4204187,0.005407715,0.00025,0.980222123,299.2201819,306.8252447,294.021843,0.232256139,0.756882724,166915.2271,3,Asia,2,0.199446342,0.666425532,81.17142273,-18.36793424,56.36210224,260.3082028,43.72644514,0.054171273,-10.15539325,0.903062238,-1.575036932,7.537833798,1.570476956,0.43381835,59,33,0,33,1.843587797,133.5138518,115.4291245,2.383492723,2.305474351,0.583549415,0.504146448
1254,412.6912255,13.65214886,8.21E-05,0.018742959,0.000106,0.000106,301.0617607,2.675420349,299.6021821,0.005228202,0.000246,1.187881177,299.4432435,306.6478091,294.5681762,0.226740997,0.973736093,1063066.116,3,Asia,2,0.199446342,0.666425532,35.70731721,-17.54651588,70.69523414,436.9885582,-49.56426023,0.201714917,-3.233870209,0.05411661,0.744902764,7.311968087,-0.406390887,0.294043735,111,71,0,71,1.230983792,143.0979,133.3790243,1.852621207,1.84367987,0.548568125,0.639997739
1266,142.1164653,13.49487236,8.40E-05,0.018691638,0.000108,0.000108,300.9034398,2.400293261,299.6104137,0.005324461,0.000247,1.145914776,299.4691416,306.7019479,294.5461704,0.231832356,0.925668501,432469.5772,3,Asia,2,0.199446342,0.666425532,-173.9343518,5.569119907,46.4617897,223.1846169,138.8280931,0.154707256,-7.751474037,0.192668565,0.353357158,10.09574583,2.002833592,0.376812722,138,92,1,92,1.318759002,138.0730935,128.7753905,1.807222252,1.651560586,0.61427655,0.548169759
1295,302.6460015,13.43559192,8.36E-05,0.018598937,0.000106,0.000107,300.673111,2.225504137,299.4862562,0.005408663,0.00025,1.046729779,299.3331856,306.7340617,294.2818296,0.234707535,0.822935786,582827.4658,3,Asia,2,0.199446342,0.666425532,-60.38645072,12.22596775,87.10037782,-78.5695825,85.32979714,0.206791382,-8.286594745,0.808747315,-0.003598324,1.986033336,1.361874126,0.542313201,43,29,0,29,1.207422862,140.9191001,122.272147,1.692370952,1.488616253,0.594995499,0.518274588
1509,65.23645274,14.930219,9.71E-05,0.019220302,8.91E-05,8.88E-05,303.9745967,4.023055595,301.8428648,0.004412308,0.000197,1.88611086,301.1829769,306.8399159,296.8299113,0.241186888,1.727041359,196661.2019,3,Asia,2,0.199446342,0.666425532,-13.00672778,5.839459217,-49.92519779,180.8191567,70.05059038,0.108772446,-8.848799269,0.703218432,-1.398340855,5.59823299,1.977295571,0.512542655,71,54,0,54,0.996212106,152.3757564,146.5471675,1.6527941,1.509741678,0.638425562,0.581242812
1530,89.96851096,15.00733808,0.000103,0.019289445,9.24E-05,9.19E-05,304.0217153,4.393507752,302.1355162,0.004483043,0.000192,1.848115746,301.601666,306.7488104,297.4748812,0.240803712,1.815428298,354158.9698,3,Asia,2,0.199446342,0.666425532,-334.9365566,25.60097677,-23.64124644,269.6170651,126.215832,0.179282212,-6.170459821,0.493886645,-0.780627201,4.510863846,1.380157006,0.279908596,117,80,1,80,1.134879897,140.3751501,136.3636029,1.593283894,1.454678741,0.609551593,0.601826343
1533,57.91368604,15.00177846,9.11E-05,0.019266683,8.48E-05,8.48E-05,303.5296567,3.321071924,301.4346222,0.004611357,0.000285,1.530674823,300.4448303,306.5787234,295.5602959,0.25846882,1.331059315,124155.8113,3,Asia,2,0.199446342,0.666425532,411.4084001,-27.85329163,70.89273012,29.44088825,-125.4253545,0.169496761,-8.805426264,0.619880869,0.595369471,7.299171591,-0.778043083,0.22317922,36,25,0,25,1.255148288,147.7702872,143.6013176,2.090920026,1.80240948,0.654069115,0.575865598
1554,233.2375951,14.5980621,8.82E-05,0.019297411,8.52E-05,8.52E-05,302.9606897,2.796996695,301.0842835,0.00464445,0.000308,1.353570514,300.0165801,306.1652898,294.9937234,0.27514578,1.167537475,1224676.087,3,Asia,2,0.199446342,0.666425532,-1.429629739,23.85156745,2.293428185,-128.232965,-42.32140454,0.078820015,-6.386918783,0.649649969,-0.371283263,1.453413126,1.312527955,0.347894275,101,59,0,59,1.168692726,137.1201911,141.5560763,1.583310073,1.526338659,0.577866469,0.730398925
1573,86.12282063,15.13473821,9.43E-05,0.019495376,9.40E-05,9.40E-05,303.6555683,3.435285167,301.5546925,0.004736166,0.000248,1.50198773,300.7120996,306.7266651,296.0516293,0.238937753,1.363266254,270516.6882,3,Asia,2,0.199446342,0.666425532,-165.6520403,-0.866324792,-16.52500334,378.43127,154.1743066,0.199845213,-6.842414629,0.403949551,-0.888741002,6.769684289,1.596535964,0.357542724,43,30,0,30,1.050948859,143.3022045,128.5210577,1.57303931,1.42190981,0.615653971,0.651103724
1574,57.85569508,14.53241882,8.79E-05,0.019315383,8.64E-05,8.64E-05,302.9346688,2.698927313,301.0718614,0.004658496,0.000306,1.316504083,300.0106547,306.1580967,294.9871773,0.273205747,1.14085915,36997.69081,3,Asia,2,0.199446342,0.666425532,-56.65487237,32.43573154,-75.72887613,-116.0652359,20.31213143,0.432037198,-8.25080793,1.075872914,-1.690963325,1.669684433,-0.246644343,0.787819247,38,20,0,20,1.345468992,146.2065365,155.4335207,2.398176662,2.018770952,0.630061391,0.530501442
1605,50.94297106,14.01783386,8.34E-05,0.018791204,8.27E-05,8.27E-05,301.8384556,2.103299821,300.2048954,0.004490622,0.000309,0.908005073,299.0746724,305.260125,293.7706298,0.263108866,0.873140387,112299.61,3,Asia,2,0.199446342,0.666425532,-197.1345551,-17.04715429,35.22039591,626.3863119,114.2474871,0.231357781,-8.057175046,0.268144149,-0.269617322,9.348268328,2.19317796,0.500092374,46,30,0,30,1.209161449,125.3512041,119.6556369,1.63139278,1.636192466,0.622269934,0.636441738
1608,132.9659361,15.12026033,9.60E-05,0.019532438,9.83E-05,9.83E-05,303.4759427,3.331273334,301.3946856,0.004919882,0.000227,1.392232562,300.6787489,306.5442625,296.1861401,0.227612423,1.278901588,485159.4017,3,Asia,2,0.199446342,0.666425532,-253.2082269,30.85464624,3.464738348,11.07254669,100.8709852,0.116212934,-5.126321117,0.250141676,0.083594616,5.337216268,0.978904114,0.19845084,75,45,0,45,0.904130344,136.9360691,132.4476691,1.216238499,1.037503157,0.572784729,0.710320166
1618,134.7677889,14.01718232,8.31E-05,0.018671255,8.21E-05,8.21E-05,301.714091,2.120103386,300.090166,0.00442872,0.000303,0.887375309,298.9617446,305.1565354,293.5981958,0.254191856,0.872439791,614744.0554,3,Asia,2,0.199446342,0.666425532,-92.16110311,10.59189815,36.21833605,174.0567396,-5.647108606,0.091195914,-9.267178607,0.940320358,-0.942580412,2.893387242,0.819911819,0.512110263,46,27,0,27,0.891763045,144.9312348,133.1019776,1.301287119,1.106461918,0.58064518,0.634324237
1662,57.92044427,14.1172679,8.95E-05,0.019175722,9.90E-05,9.90E-05,303.26449,2.10858591,301.0667111,0.004792076,0.000272,1.027293524,300.27114,306.3752807,295.5577172,0.227270489,0.845711957,334645.323,3,Asia,2,0.199446342,0.666425532,-128.9502409,49.1418779,-106.2687132,-188.3138857,-29.94530027,0.237519861,-7.161538142,1.267567282,-2.194606876,-1.066451374,-1.357746357,0.510660447,61,38,0,38,1.699220295,138.1212956,145.1644803,2.114225262,2.089081409,0.577563306,0.612297965
1669,56.2307179,13.89438378,8.67E-05,0.0188085,9.31E-05,9.31E-05,302.228841,1.911088392,300.2845963,0.004647802,0.000318,0.90295719,299.3755556,305.6377498,294.2758619,0.23575214,0.802315204,132379.7141,3,Asia,2,0.199446342,0.666425532,-186.1821596,3.339518112,55.42905422,387.3679525,25.10820068,0.136145782,-7.732018875,0.550763869,-0.248494984,8.018621517,-0.856671784,0.551212882,61,44,0,44,1.479279623,145.8921761,137.0645708,2.112320572,2.155025911,0.613615304,0.5072338
1689,55.95273364,14.63422517,0.000102,0.016943948,8.59E-05,8.59E-05,297.9050058,2.867136451,296.8259141,0.003736335,0.000348,1.223371734,295.3465128,303.2679193,289.0158021,0.228118207,0.735167728,169813.4043,3,Asia,2,0.199446342,0.666425532,-271.7274004,41.36926442,-19.03695248,-81.50588188,120.602072,0.281266631,-10.01790165,1.368355213,-1.174713024,-2.919996111,1.549381513,0.782605106,34,25,1,25,1.089217862,145.0210626,138.8715,1.786144086,1.559537658,0.644122747,0.529338067
1756,490.4913244,14.6475828,8.63E-05,0.017102911,7.18E-05,7.18E-05,298.3400412,3.556546075,297.3965748,0.003086357,0.00022,1.449628051,295.8568959,302.9323892,288.7427555,0.201744932,1.32279744,2387528.681,3,Asia,2,0.199446342,0.666425532,-24.69168468,-29.07669709,64.11946509,316.4127107,331.4602784,0.269403646,-9.682630798,1.021394039,-0.70233529,5.041108944,-2.140178331,0.671442081,26,20,0,20,1.886775796,128.9067839,127.8693514,2.366188336,2.240270972,0.64089161,0.591701254
1814,78.05886018,14.58058469,7.81E-05,0.017615933,6.46E-05,6.46E-05,299.5909045,2.547850557,298.4005455,0.003183123,0.000217,1.36936712,296.9564194,303.5996956,290.2153792,0.192103789,1.273188453,185053.9269,3,Asia,2,0.199446342,0.666425532,97.57941139,19.44797705,-62.76636488,-195.6334116,77.65183429,0.053000531,-6.860438889,0.309698507,-0.889185696,8.491441754,3.100928062,0.453989927,46,37,0,37,1.810697506,154.6930382,145.0464183,2.705787612,2.72492104,0.657031959,0.499959726
1879,103.827052,15.14608233,0.000104,0.019304927,9.61E-05,9.61E-05,304.00889,4.125197234,302.1513314,0.005123122,0.000222,1.62012198,301.7158152,307.0209305,297.687388,0.237467864,1.616067723,774756.5046,3,Asia,2,0.199446342,0.666425532,-13.39266227,-1.707577023,22.06900735,124.1260148,114.4886762,0.065418723,-6.861118839,0.487949654,-0.761855079,5.703841843,1.748965429,0.32371392,133,95,2,95,1.187688877,135.3704633,125.8947179,1.681844532,1.619530915,0.587409258,0.60184531
1898,81.07160718,15.31947848,9.95E-05,0.019502327,9.91E-05,9.91E-05,303.1435045,3.540976593,301.1696987,0.005764391,0.000244,1.485934824,300.7545161,306.3556985,296.7147825,0.258751913,1.33736976,399350.7108,3,Asia,2,0.199446342,0.666425532,41.6919086,-25.71449675,44.46196592,423.5911157,83.10077827,0.148354777,-4.853581922,0.30258505,-0.384731429,5.414201047,1.077388646,0.347671988,85,61,2,61,1.228878713,127.9704409,124.0206962,1.593333041,1.478698425,0.581508476,0.616922644
1954,53.20684564,14.83933077,8.68E-05,0.018960696,9.96E-05,9.96E-05,303.7386262,2.710928967,301.1657433,0.0054206,0.000247,1.289048824,300.5716149,306.6578171,296.2701738,0.240058886,1.016718867,161596.8254,3,Asia,2,0.199446342,0.666425532,-1.675662829,-6.126920518,39.46845258,80.51996166,172.8182236,0.196873351,-9.397821372,0.461121653,-0.025645506,6.804698532,4.927277686,0.461717572,89,68,0,68,1.985028339,125.6553474,125.1382051,2.650661501,2.590539321,0.65330165,0.582451806
1956,92.95003567,15.18506154,9.89E-05,0.01936075,9.72E-05,9.72E-05,302.8471692,3.202133744,300.8355144,0.006057957,0.000254,1.530573061,300.4912194,306.1482295,296.6568923,0.271953529,1.308081468,334105.6074,3,Asia,2,0.199446342,0.666425532,48.20900869,9.812308882,-18.90788754,10.26250694,-3.88623776,0.036863398,-4.651209602,0.645448452,-0.682610518,3.198173573,-0.88136869,0.262877467,78,51,0,51,1.894803952,133.9671422,129.7702772,2.633253881,2.422009477,0.611129535,0.671579003
2000,121.4726049,14.9229786,7.92E-05,0.018714294,0.000102,0.000102,304.1371829,2.824281255,301.2939891,0.005538048,0.000267,1.372913217,300.7144087,306.8593012,296.4313103,0.254263673,1.076004322,519719.5834,3,Asia,2,0.199446342,0.666425532,-7.123986742,-10.96553063,60.44261797,215.9433679,95.44829536,0.099679715,-9.336360433,0.601060992,-1.388231948,7.837710896,3.360459564,0.477488047,70,45,1,45,1.612085578,137.6173318,134.822745,2.392949276,2.2364682,0.611067476,0.649711827
2014,101.4885197,14.88093505,7.48E-05,0.018597661,0.000104,0.000104,304.2530271,2.71373398,301.2841746,0.005559651,0.000283,1.351486789,300.6836127,306.9054589,296.3539145,0.262421883,1.054840968,221409.2193,3,Asia,2,0.199446342,0.666425532,-340.4503557,17.29023049,95.09492072,165.5421326,263.5609839,0.388044907,-5.89366659,0.382596013,0.450008528,3.634412327,3.072721368,0.336737705,78,52,1,52,1.50039249,143.509919,137.2010036,1.991226992,1.838736546,0.612084754,0.47583717
2025,91.08982832,15.05251285,7.32E-05,0.018563796,0.000101,0.000101,304.3513063,3.298003299,301.4517645,0.005653699,0.000266,1.617002998,300.9606244,306.9224262,296.8847194,0.263559063,1.292112388,281374.1442,3,Asia,2,0.199446342,0.666425532,-223.3179148,26.17990255,37.44821444,69.05358933,52.55754843,0.152958801,-12.25107565,0.851230075,-0.023331606,7.286817967,2.405406089,0.509644924,81,47,1,47,1.610204394,155.2603246,145.2124384,2.586009045,2.186934739,0.637784735,0.572905529
